"Matrix","P&GmatID","Organism","Population","Trait1","Trait2","Pcorr","Gcorr","AbsDiff"
NA,"Bir2005.120.csv","Taeniopygia.guttata",NA,"diptheria.assay","tetanus.assay",0.54,0.978,0.438
NA,"Bir2005.120.csv","Taeniopygia.guttata",NA,"diptheria.assay","body.mass",-0.06,-0.075,0.015
NA,"Bir2005.120.csv","Taeniopygia.guttata",NA,"tetanus.assay","body.mass",0.06,0.398,0.338
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","head.width",-0.14,-0.39,0.25
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","antenna.length",0.77,0.89,0.12
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","foretibia.length",0.24,0.09,0.15
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","midtibia.length",0.29,0.29,0
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","wing.vein.length",-0.02,-0.18,0.16
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.length","intersetal.width",0.14,0.2,0.06
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.width","antenna.length",-0.05,-0.56,0.51
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.width","foretibia.length",0.17,-0.17,0.34
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.width","midtibia.length",0.22,-0.3,0.52
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.width","wing.vein.length",0.02,0.15,0.13
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"head.width","intersetal.width",0.28,0.33,0.05
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"antenna.length","foretibia.length",0.24,0,0.24
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"antenna.length","midtibia.length",0.33,0.22,0.11
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"antenna.length","wing.vein.length",-0.05,-0.12,0.07
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"antenna.length","intersetal.width",0.09,-0.1,0.19
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"foretibia.length","midtibia.length",0.73,0.81,0.0800000000000001
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"foretibia.length","wing.vein.length",0.1,-0.1,0.2
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"foretibia.length","intersetal.width",0.17,0.08,0.09
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"midtibia.length","wing.vein.length",0.06,-0.18,0.24
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"midtibia.length","intersetal.width",0.14,-0.03,0.17
NA,"Bon2005.128.csv","Prochyliza.xanthostoma",NA,"wing.vein.length","intersetal.width",0.11,-0.33,0.44
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","head.width",0.06,-0.39,0.45
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","antenna.length",0.43,0.46,0.03
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","foretibia.length",0.28,0.02,0.26
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","midtibia.length",0.22,0.28,0.06
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","wing.vein.length",0.07,0.36,0.29
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.length","intersetal.width",0.2,-0.24,0.44
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.width","antenna.length",0.08,0.37,0.29
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.width","foretibia.length",0.01,-0.87,0.88
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.width","midtibia.length",0.11,-0.24,0.35
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.width","wing.vein.length",-0.01,-0.54,0.53
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"head.width","intersetal.width",0.36,-0.16,0.52
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"antenna.length","foretibia.length",0.28,-0.21,0.49
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"antenna.length","midtibia.length",0.3,0.34,0.04
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"antenna.length","wing.vein.length",0.16,0.34,0.18
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"antenna.length","intersetal.width",0.09,-1.49,1.58
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"foretibia.length","midtibia.length",0.78,0.78,0
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"foretibia.length","wing.vein.length",0.17,-0.05,0.22
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"foretibia.length","intersetal.width",0.1,-0.62,0.72
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"midtibia.length","wing.vein.length",0.17,0.16,0.01
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"midtibia.length","intersetal.width",0.16,0.23,0.07
NA,"Bon2005.130.csv","Prochyliza.xanthostoma",NA,"wing.vein.length","intersetal.width",0.04,-0.41,0.45
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","blackarea",0.037,0.0868092126010998,0.0498092126010998
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","fuzzyarea",0.191,0.488816476996484,0.297816476996484
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","iridescentare",0.284,1.1911913735433,0.9071913735433
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","orangearea",-0.01,-0.570849389223308,0.560849389223308
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","orangechroma",0.099,0.533649195566135,0.434649195566135
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"tailarea","orangebrightness",-0.069,-0.757198453849497,0.688198453849497
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"blackarea","fuzzyarea",-0.123,-1.1090163137957,0.9860163137957
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"blackarea","iridescentare",-0.187,0.187170626142525,0.374170626142525
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"blackarea","orangearea",-0.062,-0.691947929407107,0.629947929407107
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"blackarea","orangechroma",0.092,0.0469938251233494,0.0450061748766506
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"blackarea","orangebrightness",-0.311,-2.39655248560607,2.08555248560607
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"fuzzyarea","iridescentare",-0.068,-0.416102735884483,0.348102735884483
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"fuzzyarea","orangearea",0.036,-0.299110618884746,0.335110618884746
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"fuzzyarea","orangechroma",0.102,0.0384900179459751,0.0635099820540249
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"fuzzyarea","orangebrightness",0.021,0.890953674223527,0.869953674223527
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"iridescentare","orangearea",-0.097,-0.910183855080652,0.813183855080652
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"iridescentare","orangechroma",-0.159,-1.2896935110785,1.1306935110785
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"iridescentare","orangebrightness",0.131,-0.859748106185766,0.990748106185766
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"orangearea","orangechroma",0.21,0.581698008692493,0.371698008692493
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"orangearea","orangebrightness",0.007,1.17029307906033,1.16329307906033
NA,"Bro2001.124.csv","Poecilia.reticulata",NA,"orangechroma","orangebrightness",-0.145,-1.54317703094532,1.39817703094532
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"spotnumber","meanbrightness",0.196,0.987748436879049,0.791748436879049
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"spotnumber","brightnesscontrast",0.459,0.480968453946368,0.021968453946368
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"spotnumber","meanchroma",-0.011,0.625425600807261,0.636425600807261
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"spotnumber","colourcontrast",0.472,0.514128424942808,0.042128424942808
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"meanbrightness","brightnesscontrast",0.187,0.275462470953673,0.088462470953673
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"meanbrightness","meanchroma",0.069,0.304295635957311,0.235295635957311
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"meanbrightness","colourcontrast",0.3712,0.553290536522671,0.182090536522671
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"brightnesscontrast","meanchroma",-0.248,-0.0985426908016221,0.149457309198378
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"brightnesscontrast","colourcontrast",0.457,0.679836032542074,0.222836032542074
NA,"Bro2001.125.csv","Poecilia.reticulata",NA,"meanchroma","colourcontrast",-0.552,-0.343350801749736,0.208649198250264
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"chlorophyll.concentration","Rosette.size",-0.157,-0.388,0.231
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"chlorophyll.concentration","specific.leaf.area",-0.306,-0.311,0.005
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"chlorophyll.concentration","light.saturated.photosynthetic.rate",0.25,0.623,0.373
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"chlorophyll.concentration","Stomatal.conductance",0.058,0.079,0.021
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"chlorophyll.concentration","water.use.efficiency",0.057,0.528,0.471
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"Rosette.size","specific.leaf.area",-0.08,-0.361,0.281
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"Rosette.size","light.saturated.photosynthetic.rate",-0.088,-0.556,0.468
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"Rosette.size","Stomatal.conductance",-0.064,-0.173,0.109
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"Rosette.size","water.use.efficiency",0.05,-0.094,0.144
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"specific.leaf.area","light.saturated.photosynthetic.rate",0.002,-0.854,0.856
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"specific.leaf.area","Stomatal.conductance",0.237,-0.532,0.769
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"specific.leaf.area","water.use.efficiency",-0.297,-0.136,0.161
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"light.saturated.photosynthetic.rate","Stomatal.conductance",0.784,0.563,0.221
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"light.saturated.photosynthetic.rate","water.use.efficiency",-0.565,0.243,0.808
NA,"Car2005.157.csv","Lobelia.cardinalis",NA,"Stomatal.conductance","water.use.efficiency",-0.9,-0.634,0.266
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"chlorophyll.concentration","Rosette.size",-0.402,-0.473,0.071
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"chlorophyll.concentration","specific.leaf.area",0.034,-0.023,0.057
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"chlorophyll.concentration","light.saturated.photosynthetic.rate",0.573,0.772,0.199
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"chlorophyll.concentration","Stomatal.conductance",-0.028,-0.253,0.225
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"chlorophyll.concentration","water.use.efficiency",0.378,0.532,0.154
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"Rosette.size","specific.leaf.area",-0.071,-0.107,0.036
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"Rosette.size","light.saturated.photosynthetic.rate",-0.253,-0.177,0.076
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"Rosette.size","Stomatal.conductance",0.031,0.708,0.677
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"Rosette.size","water.use.efficiency",-0.189,-0.833,0.644
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"specific.leaf.area","light.saturated.photosynthetic.rate",0.173,0.149,0.024
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"specific.leaf.area","Stomatal.conductance",0.437,0.49,0.053
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"specific.leaf.area","water.use.efficiency",-0.405,-0.351,0.054
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"light.saturated.photosynthetic.rate","Stomatal.conductance",0.515,0.277,0.238
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"light.saturated.photosynthetic.rate","water.use.efficiency",-0.05,0.177,0.227
NA,"Car2005.158.csv","Lobelia.siphilitica",NA,"Stomatal.conductance","water.use.efficiency",-0.814,-0.889,0.0750000000000001
NA,"Col1999.163.csv","Achroia.grisella",NA,"peak.amplitude","signal.rate",0.05,0.3,0.25
NA,"Col1999.163.csv","Achroia.grisella",NA,"peak.amplitude","asynchrony.interval",0,0.03,0.03
NA,"Col1999.163.csv","Achroia.grisella",NA,"peak.amplitude","development.time",-0.08,-0.02,0.06
NA,"Col1999.163.csv","Achroia.grisella",NA,"signal.rate","asynchrony.interval",-0.11,-0.43,0.32
NA,"Col1999.163.csv","Achroia.grisella",NA,"signal.rate","development.time",-0.16,-0.11,0.05
NA,"Col1999.163.csv","Achroia.grisella",NA,"asynchrony.interval","development.time",0.01,0.35,0.34
NA,"Col1999.165.csv","Achroia.grisella",NA,"peak.amplitude","signal.rate",-0.08,-1.05,0.97
NA,"Col1999.165.csv","Achroia.grisella",NA,"peak.amplitude","asynchrony.interval",0.09,0.29,0.2
NA,"Col1999.165.csv","Achroia.grisella",NA,"peak.amplitude","development.time",-0.02,0.2,0.22
NA,"Col1999.165.csv","Achroia.grisella",NA,"signal.rate","asynchrony.interval",-0.24,0.33,0.57
NA,"Col1999.165.csv","Achroia.grisella",NA,"signal.rate","development.time",-0.05,0.99,1.04
NA,"Col1999.165.csv","Achroia.grisella",NA,"asynchrony.interval","development.time",0,-0.11,0.11
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightjune","lambweightseptember",0.43,0.85,0.42
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightjune","weightjune",0.08,0.37,0.29
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightjune","weightseptember",0.18,0.46,0.28
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightjune","fecundity",0.11,0.22,0.11
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightseptember","weightjune",0.1,0.39,0.29
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightseptember","weightseptember",0.15,0.52,0.37
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"lambweightseptember","fecundity",0.03,0.38,0.35
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"weightjune","weightseptember",0.76,0.9,0.14
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"weightjune","fecundity",0.16,0.59,0.43
NA,"Col2005.166.csv","Ovis.canadiensis",NA,"weightseptember","fecundity",0.16,0.45,0.29
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"larval.development.rate","pupal.weight",0.21,0.24,0.03
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"larval.development.rate","pupal.development.rate",0.09,0.2,0.11
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"larval.development.rate","adult.longevity",-0.11,-0.08,0.03
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"pupal.weight","pupal.development.rate",-0.09,-0.34,0.25
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"pupal.weight","adult.longevity",0.11,0.41,0.3
NA,"Cot2004.179.csv","Spodoptera.littoralis",NA,"pupal.development.rate","adult.longevity",0.02,-0.49,0.51
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","prementumlength",0.265857847410267,0.330776701567227,0.06491885415696
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","epipharynxwidth",0.308431886033566,0.31189756746822,0.00346568143465398
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","epipharynxlength",0.274806162392221,0.352156638576625,0.077350476184404
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","palatalplatelength",0.26314362494288,0.249260269233149,0.013883355709731
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","greatestwidthofpalatalplate",0.396879727174799,-0.0602803527713015,0.457160079946101
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","betweenmystaxbristledistance",0.211969985539339,0.364471716704924,0.152501731165585
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","eyewidth",0.278219067288767,-0.296249410261301,0.574468477550068
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","eyelength",0.262745012178381,-0.0828236445561349,0.345568656734516
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","winglength",0.256718418095107,-0.0318559793608853,0.288574397455992
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","wingwidth",0.276348418921877,0.235271306975789,0.041077111946088
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","scutellumwidth",0.301658601227465,0.220914764860417,0.080743836367048
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","scutellumlength",0.160796132259576,0.247401317367202,0.086605185107626
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","tibialength",0.300352874674753,0.259799092732585,0.040553781942168
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","tibiawidth",0.115284746572835,0.21739549781248,0.102110751239645
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","basitarsuslength",0.245514818776615,-0.127581739567239,0.373096558343854
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumwidth","basitarsuswidth",0.0631707523237253,0.425608084250417,0.362437331926692
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","epipharynxwidth",0.233291750263283,0.270914184591439,0.037622434328156
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","epipharynxlength",0.28711864472765,0.278368013132572,0.008750631595078
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","palatalplatelength",0.27404934285764,-0.156774845975513,0.430824188833153
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","greatestwidthofpalatalplate",0.32663149244677,0.304121465183999,0.022510027262771
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","betweenmystaxbristledistance",0.189700294791266,0.0618589896179877,0.127841305173278
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","eyewidth",0.25876781394058,-0.362099892325516,0.620867706266096
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","eyelength",0.300174475479149,-0.051890492929898,0.352064968409047
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","winglength",0.260599354884123,0.492070379836293,0.23147102495217
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","wingwidth",0.286710229757487,0.560005859711023,0.273295629953536
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","scutellumwidth",0.224685961136123,0.0848864445053174,0.139799516630806
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","scutellumlength",0.144336272009075,0.230398792114818,0.086062520105743
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","tibialength",0.31399540984135,-0.0484302749058803,0.36242568474723
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","tibiawidth",0.0807042098378592,0.0860224187836737,0.0053182089458145
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","basitarsuslength",0.293702972491769,0.179135068820978,0.114567903670791
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"prementumlength","basitarsuswidth",0.102328931856357,-0.323472733473556,0.425801665329913
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","epipharynxlength",0.162345375060904,0.296436676418427,0.134091301357523
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","palatalplatelength",0.20620204516181,0.584306547468143,0.378104502306333
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","greatestwidthofpalatalplate",0.565859018060209,0.59185866480778,0.025999646747571
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","betweenmystaxbristledistance",0.201193046829978,0.156572063381898,0.04462098344808
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","eyewidth",0.238732447406019,0.390054049633935,0.151321602227916
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","eyelength",0.258860880604513,0.57797578429095,0.319114903686437
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","winglength",0.25184835669453,0.560631925168143,0.308783568473613
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","wingwidth",0.0268502463423259,0.721004866798085,0.694154620455759
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","scutellumwidth",0.207867819870874,0.0755555555555556,0.132312264315318
NA,"Cow1990.180.csv","Drosophila.melanogaster",NA,"epipharynxwidth","scutellumlength",0.154438810945514,-0.00470511396800386,0.159143924913518
